"","photo_id","date_pic","cam_model","cam_id","station_id","species_id","num","num_individ_pics"
"1",1,"29/7/21","Browning","7196-12","CTWABD01B","UNKNOWN",1,1
"2",2,"30/7/21","Browning","7196-12","CTWABD01B","UNKNOWN",1,1
"3",3,"30/7/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"4",4,"4/8/21","Browning","7196-12","CTWABD01B","squirrel",1,1
"5",5,"6/8/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"6",6,"6/8/21","Browning","7196-12","CTWABD01B","squirrel",1,1
"7",7,"7/8/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"8",8,"14/8/21","Browning","7196-12","CTWABD01B","BB",1,1
"9",9,"15/8/21","Browning","7196-12","CTWABD01B","Grouse",1,1
"10",10,"16/8/21","Browning","7196-12","CTWABD01B","Lagomorph",1,1
"11",11,"16/8/21","Browning","7196-12","CTWABD01B","Grouse",1,1
"12",12,"16/8/21","Browning","7196-12","CTWABD01B","BB",1,1
"13",13,"16/8/21","Browning","7196-12","CTWABD01B","BB",1,1
"14",14,"18/8/21","Browning","7196-12","CTWABD01B","Deer",1,1
"15",15,"18/8/21","Browning","7196-12","CTWABD01B","BB",1,1
"16",16,"20/8/21","Browning","7196-12","CTWABD01B","Lagomorph",1,1
"17",17,"21/8/21","Browning","7196-12","CTWABD01B","BB",1,1
"18",18,"21/8/21","Browning","7196-12","CTWABD01B","Moose",1,1
"19",19,"22/8/21","Browning","7196-12","CTWABD01B","BB",1,1
"20",20,"23/8/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"21",21,"24/8/21","Browning","7196-12","CTWABD01B","Mule Deer ",2,2
"22",22,"28/8/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"23",23,"29/8/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"24",24,"30/8/21","Browning","7196-12","CTWABD01B","Mule Deer ",1,1
"25",25,"30/8/21","Browning","7196-12","CTWABD01B","Ruffed Grouse",1,1
"26",26,"30/8/21","Browning","7196-12","CTWABD01B","Ruffed Grouse",1,1
"27",27,"30/8/21","Browning","7196-12","CTWABD01B","Ruffed Grouse",1,1
"28",28,"30/8/21","Browning","7196-12","CTWABD01B","Ruffed Grouse",1,1
"29",29,"30/8/21","Browning","7196-12","CTWABD01B","Ruffed Grouse",1,1
"30",30,"30/8/21","Browning","7196-12","CTWABD01B","Lagomorph",1,1
"31",31,"31/8/21","Browning","7196-12","CTWABD01B","Mountain Lion",1,1
"32",32,"31/8/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"33",33,"1/9/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"34",34,"2/9/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"35",35,"3/9/21","Browning","7196-12","CTWABD01B","Moose",1,1
"36",36,"4/9/21","Browning","7196-12","CTWABD01B","Mountain Lion",1,1
"37",37,"5/9/21","Browning","7196-12","CTWABD01B","Skunk",1,1
"38",38,"5/9/21","Browning","7196-12","CTWABD01B","Lagomorph",1,1
"39",39,"6/9/21","Browning","7196-12","CTWABD01B","UNKNOWN",1,1
"40",40,"9/9/21","Browning","7196-12","CTWABD01B","Lagomorph",1,1
"41",41,"9/9/21","Browning","7196-12","CTWABD01B","Squirrel",1,1
"42",42,"13/9/21","Browning","7196-12","CTWABD01B","UNKNOWN",1,1
"43",43,"14/9/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"44",44,"15/9/21","Browning","7196-12","CTWABD01B","Ruffed Grouse",1,1
"45",45,"17/9/21","Browning","7196-12","CTWABD01B","Human",1,1
"46",46,"23/9/21","Browning","7196-12","CTWABD01B","American Red Squirrel",1,1
"47",47,"23/9/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"48",48,"24/9/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"49",49,"24/9/21","Browning","7196-12","CTWABD01B","Coyote",1,1
"50",50,"26/9/21","Browning","7196-12","CTWABD01B","American Red Squirrel",1,1
"51",51,"28/9/21","Browning","7196-12","CTWABD01B","Mountain Lion",1,1
"52",52,"2/10/21","Browning","7196-12","CTWABD01B","Mountain Lion",1,1
"53",53,"2/10/21","Browning","7196-12","CTWABD01B","Lagomorph",1,1
"54",54,"3/10/21","Browning","7196-12","CTWABD01B","Human",1,1
"55",55,"28/7/21","Browning","7196-5","CTWABD01A","Douglas Squirrel",1,1
"56",56,"29/7/21","Browning","7196-5","CTWABD01A","Mule Deer ",1,1
"57",57,"29/7/21","Browning","7196-5","CTWABD01A","White-tail Deer ",1,1
"58",58,"29/7/21","Browning","7196-5","CTWABD01A","Douglas Squirrel",1,1
"59",59,"29/7/21","Browning","7196-5","CTWABD01A","Mule Deer ",1,1
"60",60,"31/7/21","Browning","7196-5","CTWABD01A","White-tail Deer ",1,1
"61",61,"2/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"62",62,"2/8/21","Browning","7196-5","CTWABD01A","Squirrel",1,1
"63",63,"2/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"64",64,"2/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"65",65,"5/8/21","Browning","7196-5","CTWABD01A","Red Squirrel",1,1
"66",66,"5/8/21","Browning","7196-5","CTWABD01A","Mule Deer ",1,1
"67",67,"7/8/21","Browning","7196-5","CTWABD01A","Squirrel",1,1
"68",68,"7/8/21","Browning","7196-5","CTWABD01A","Squirrel",1,1
"69",69,"8/8/21","Browning","7196-5","CTWABD01A","Sooty grouse",1,1
"70",70,"8/8/21","Browning","7196-5","CTWABD01A","Squirrel",1,1
"71",71,"9/8/21","Browning","7196-5","CTWABD01A","Squirrel",1,1
"72",72,"11/8/21","Browning","7196-5","CTWABD01A","Mouse",1,1
"73",73,"13/8/21","Browning","7196-5","CTWABD01A","Mule Deer ",1,1
"74",74,"13/8/21","Browning","7196-5","CTWABD01A","Douglas Squirrel",1,1
"75",75,"14/8/21","Browning","7196-5","CTWABD01A","Mouse",1,1
"76",76,"15/8/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"77",77,"15/8/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"78",78,"15/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"79",79,"16/8/21","Browning","7196-5","CTWABD01A","Sooty grouse",1,1
"80",80,"17/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"81",81,"18/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"82",82,"20/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"83",83,"20/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"84",84,"22/8/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"85",85,"22/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"86",86,"23/8/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"87",87,"23/8/21","Browning","7196-5","CTWABD01A","Squirrel",1,1
"88",88,"24/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"89",89,"24/8/21","Browning","7196-5","CTWABD01A","Deer",1,1
"90",90,"24/8/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"91",91,"25/8/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"92",92,"26/8/21","Browning","7196-5","CTWABD01A","White-tail Deer ",1,1
"93",93,"27/8/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"94",94,"28/8/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"95",95,"28/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"96",96,"29/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"97",97,"29/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"98",98,"30/8/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"99",99,"30/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"100",100,"30/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"101",101,"30/8/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"102",102,"31/8/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"103",103,"1/9/21","Browning","7196-5","CTWABD01A","Mouse",1,1
"104",104,"1/9/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"105",105,"1/9/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"106",106,"2/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"107",107,"2/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"108",108,"2/9/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"109",109,"3/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"110",110,"4/9/21","Browning","7196-5","CTWABD01A","Mountain Lion",1,1
"111",111,"4/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"112",112,"5/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"113",113,"6/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"114",114,"6/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"115",115,"9/6/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"116",116,"8/9/21","Browning","7196-5","CTWABD01A","UNKNOWN",1,1
"117",117,"11/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"118",118,"11/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"119",119,"12/9/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"120",120,"15/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"121",121,"15/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"122",122,"16/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"123",123,"18/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"124",124,"21/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"125",125,"23/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"126",126,"24/9/21","Browning","7196-5","CTWABD01A","Deer",1,1
"127",127,"24/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"128",128,"24/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"129",129,"25/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"130",130,"28/9/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"131",131,"2/10/21","Browning","7196-5","CTWABD01A","Deer",1,1
"132",132,"2/10/21","Browning","7196-5","CTWABD01A","American Red Squirrel",1,1
"133",133,"3/10/21","Browning","7196-5","CTWABD01A","Chipmunk",1,1
"134",134,"25/7/21","Browning","4186-13","CTWABD02B","Human",1,1
"135",135,"26/7/21","Browning","4186-13","CTWABD02B","Deer",1,1
"136",136,"27/7/21","Browning","4186-13","CTWABD02B","Lagomorph",1,1
"137",137,"29/7/21","Browning","4186-13","CTWABD02B","White-tail Deer ",1,1
"138",138,"3/8/21","Browning","4186-13","CTWABD02B","Moose",1,1
"139",139,"4/8/21","Browning","4186-13","CTWABD02B","BB",1,1
"140",140,"5/8/21","Browning","4186-13","CTWABD02B","Mule Deer ",1,1
"141",141,"5/8/21","Browning","4186-13","CTWABD02B","Deer",1,1
"142",142,"6/8/21","Browning","4186-13","CTWABD02B","Coyote",1,1
"143",143,"8/8/21","Browning","4186-13","CTWABD02B","BB",1,1
"144",144,"10/8/21","Browning","4186-13","CTWABD02B","BB",1,1
"145",145,"10/8/21","Browning","4186-13","CTWABD02B","Deer",2,2
"146",146,"10/8/21","Browning","4186-13","CTWABD02B","BB",1,1
"147",147,"18/8/21","Browning","4186-13","CTWABD02B","BB",1,1
"148",148,"19/8/21","Browning","4186-13","CTWABD02B","BB",1,1
"149",149,"22/8/21","Browning","4186-13","CTWABD02B","Coyote",1,1
"150",150,"26/8/21","Browning","4186-13","CTWABD02B","Coyote",1,1
"151",151,"27/8/21","Browning","4186-13","CTWABD02B","BB",1,1
"152",152,"28/8/21","Browning","4186-13","CTWABD02B","Coyote",2,2
"153",153,"9/8/21","Browning","4186-13","CTWABD02B","Mule Deer ",1,1
"154",154,"14/9/21","Browning","4186-13","CTWABD02B","coyote",1,1
"155",155,"16/9/21","Browning","4186-13","CTWABD02B","Mule Deer ",1,1
"156",156,"17/9/21","Browning","4186-13","CTWABD02B","Deer",1,1
"157",157,"17/9/21","Browning","4186-13","CTWABD02B","Moose",1,1
"158",158,"22/9/21","Browning","4186-13","CTWABD02B","Deer",1,1
"159",159,"26/7/21","Browning","4186-17","CTWABD02A","Deer",1,1
"160",160,"27/7/21","Browning","4186-17","CTWABD02A","Deer",1,1
"161",161,"30/7/21","Browning","4186-17","CTWABD02A","BB",1,1
"162",162,"3/8/21","Browning","4186-17","CTWABD02A","Deer",1,1
"163",163,"12/8/21","Browning","4186-17","CTWABD02A","BB",1,1
"164",164,"15/8/21","Browning","4186-17","CTWABD02A","BB",1,1
"165",165,"18/8/21","Browning","4186-17","CTWABD02A","Lagomorph",1,1
"166",166,"16/9/21","Browning","4186-17","CTWABD02A","Deer",1,1
"167",167,"26/9/21","Browning","4186-17","CTWABD02A","Squirrel",1,1
"168",168,"29/9/21","Browning","4186-17","CTWABD02A","Chipmunk",1,1
"169",169,"3/8/21","Browning","7196-11","CTWABD03B","Cow  ",4,2
"170",170,"3/8/21","Browning","7196-11","CTWABD03B","Mule Deer ",1,1
"171",171,"3/8/21","Browning","7196-11","CTWABD03B","Cow  ",2,2
"172",172,"9/8/21","Browning","7196-11","CTWABD03B","Mule Deer ",3,3
"173",173,"12/8/21","Browning","7196-11","CTWABD03B","BB",1,1
"174",174,"13/8/21","Browning","7196-11","CTWABD03B","Mule Deer ",1,1
"175",175,"25/8/21","Browning","7196-11","CTWABD03B","Mule Deer ",2,2
"176",176,"26/8/21","Browning","7196-11","CTWABD03B","Deer",1,1
"177",177,"28/8/21","Browning","7196-11","CTWABD03B","Dog",1,1
"178",178,"28/8/21","Browning","7196-11","CTWABD03B","Human",2,2
"179",179,"1/9/21","Browning","7196-11","CTWABD03B","Mountain Lion",1,1
"180",180,"6/9/21","Browning","7196-11","CTWABD03B","Deer",1,1
"181",181,"11/9/21","Browning","7196-11","CTWABD03B","Mule Deer ",1,1
"182",182,"11/9/21","Browning","7196-11","CTWABD03B","Mule Deer ",1,1
"183",183,"18/9/21","Browning","7196-11","CTWABD03B","Cow ",1,1
"184",184,"18/9/21","Browning","7196-11","CTWABD03B","Cow ",3,1
"185",185,"19/9/21","Browning","7196-11","CTWABD03B","Cow ",2,1
"186",186,"19/9/21","Browning","7196-11","CTWABD03B","Mule Deer ",1,1
"187",187,"20/9/21","Browning","7196-11","CTWABD03B","Lagomorph",1,1
"188",188,"20/9/21","Browning","7196-11","CTWABD03B","Deer",1,1
"189",189,"20/9/21","Browning","7196-11","CTWABD03B","Mule Deer ",1,1
"190",190,"20/9/21","Browning","7196-11","CTWABD03B","Mule Deer ",1,1
"191",191,"27/9/21","Browning","7196-11","CTWABD03B","Deer",1,1
"192",192,"28/9/21","Browning","7196-11","CTWABD03B","Cow ",2,2
"193",193,"29/9/21","Browning","7196-11","CTWABD03B","Human",1,1
"194",194,"1/8/21","Browning","4186-09","CTWABD04A","Cow ",1,1
"195",195,"3/8/21","Browning","4186-09","CTWABD04A","Wild turkey",1,1
"196",196,"4/9/21","Browning","4186-09","CTWABD04A","Mule Deer ",1,1
"197",197,"7/9/21","Browning","4186-09","CTWABD04A","Mule Deer ",1,1
"198",198,"11/9/21","Browning","4186-09","CTWABD04A","Mule Deer ",1,1
"199",199,"14/9/21","Browning","4186-09","CTWABD04A","Deer",1,1
"200",200,"24/9/21","Browning","4186-09","CTWABD04A","Mule Deer ",1,1
"201",201,"25/7/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"202",202,"25/7/21","Browning","4186-20","CTWABD05B","Deer",1,1
"203",203,"26/7/21","Browning","4186-20","CTWABD05B","Deer",1,1
"204",204,"26/7/21","Browning","4186-20","CTWABD05B","Lagomorph",1,1
"205",205,"26/7/21","Browning","4186-20","CTWABD05B","Lagomorph",1,1
"206",206,"26/7/21","Browning","4186-20","CTWABD05B","Lagomorph",1,1
"207",207,"26/7/21","Browning","4186-20","CTWABD05B","Squirrel",1,1
"208",208,"26/7/21","Browning","4186-20","CTWABD05B","Dog",1,1
"209",209,"26/7/21","Browning","4186-20","CTWABD05B","Lagomorph",1,1
"210",210,"26/7/21","Browning","4186-20","CTWABD05B","Deer",1,1
"211",211,"26/7/21","Browning","4186-20","CTWABD05B","Deer",1,1
"212",212,"27/7/21","Browning","4186-20","CTWABD05B","Deer",1,1
"213",213,"27/7/21","Browning","4186-20","CTWABD05B","Deer",1,1
"214",214,"27/7/21","Browning","4186-20","CTWABD05B","Deer",1,1
"215",215,"27/7/21","Browning","4186-20","CTWABD05B","Squirrel",1,1
"216",216,"27/7/21","Browning","4186-20","CTWABD05B","Human",1,1
"217",217,"27/7/21","Browning","4186-20","CTWABD05B","Human",1,1
"218",218,"27/7/21","Browning","4186-20","CTWABD05B","Lagomorph",1,1
"219",219,"28/7/21","Browning","4186-20","CTWABD05B","Human",1,1
"220",220,"28/7/21","Browning","4186-20","CTWABD05B","Human",1,1
"221",221,"29/7/21","Browning","4186-20","CTWABD05B","Human",1,1
"222",222,"29/7/21","Browning","4186-20","CTWABD05B","Human",1,1
"223",223,"29/7/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"224",224,"27/7/21","Browning","4186-20","CTWABD05B","Human",1,1
"225",225,"27/7/21","Browning","4186-20","CTWABD05B","Human",1,1
"226",226,"30/7/21","Browning","4186-20","CTWABD05B","Human",1,1
"227",227,"31/7/21","Browning","4186-20","CTWABD05B","Lagomorph",1,1
"228",228,"31/7/21","Browning","4186-20","CTWABD05B","Cow ",5,1
"229",229,"31/7/21","Browning","4186-20","CTWABD05B","Cow ",2,2
"230",230,"31/7/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"231",231,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"232",232,"1/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"233",233,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",6,6
"234",234,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",5,5
"235",235,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"236",236,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",6,6
"237",237,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",7,7
"238",238,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",6,6
"239",239,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",5,3
"240",240,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"241",241,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"242",242,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",5,5
"243",243,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"244",244,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"245",245,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"246",246,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",3,3
"247",247,"1/8/21","Browning","4186-20","CTWABD05B","Cow ",2,2
"248",248,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"249",249,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",2,2
"250",250,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"251",251,"2/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"252",252,"2/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"253",253,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",5,5
"254",254,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",6,6
"255",255,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",6,6
"256",256,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",6,6
"257",257,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",2,2
"258",258,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",6,6
"259",259,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",5,5
"260",260,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",3,3
"261",261,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",3,3
"262",262,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",7,7
"263",263,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",7,7
"264",264,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",3,3
"265",265,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",3,3
"266",266,"2/8/21","Browning","4186-20","CTWABD05B","Cow ",3,3
"267",267,"3/8/21","Browning","4186-20","CTWABD05B","Cow ",2,2
"268",268,"3/8/21","Browning","4186-20","CTWABD05B","Lagomorph",1,1
"269",269,"3/8/21","Browning","4186-20","CTWABD05B","Cow ",5,5
"270",270,"3/8/21","Browning","4186-20","CTWABD05B","Cow ",5,5
"271",271,"3/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"272",272,"3/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"273",273,"3/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"274",274,"3/8/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"275",275,"3/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"276",276,"3/8/21","Browning","4186-20","CTWABD05B","Cow ",2,2
"277",277,"3/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"278",278,"4/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"279",279,"4/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"280",280,"4/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",2,2
"281",281,"4/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"282",282,"4/8/21","Browning","4186-20","CTWABD05B","Moose",1,1
"283",283,"4/8/21","Browning","4186-20","CTWABD05B","Moose",1,1
"284",284,"5/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"285",285,"5/8/21","Browning","4186-20","CTWABD05B","Moose",1,1
"286",286,"5/8/21","Browning","4186-20","CTWABD05B","Moose",1,1
"287",287,"5/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",2,2
"288",288,"5/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"289",289,"7/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"290",290,"8/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"291",291,"9/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",2,2
"292",292,"10/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",4,4
"293",293,"10/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",2,2
"294",294,"10/8/21","Browning","4186-20","CTWABD05B","Cow ",6,6
"295",295,"11/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"296",296,"11/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"297",297,"11/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"298",298,"12/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"299",299,"12/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"300",300,"12/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"301",301,"13/8/21","Browning","4186-20","CTWABD05B","Cow ",8,8
"302",302,"13/8/21","Browning","4186-20","CTWABD05B","Cow ",6,6
"303",303,"13/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"304",304,"13/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"305",305,"13/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"306",306,"13/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"307",307,"14/8/21","Browning","4186-20","CTWABD05B","Cow ",3,3
"308",308,"14/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"309",309,"14/8/21","Browning","4186-20","CTWABD05B","Cow ",2,2
"310",310,"14/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"311",311,"14/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"312",312,"16/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"313",313,"17/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"314",314,"17/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"315",315,"17/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"316",316,"18/8/21","Browning","4186-20","CTWABD05B","Human",1,1
"317",317,"18/8/21","Browning","4186-20","CTWABD05B","Human",1,1
"318",318,"18/8/21","Browning","4186-20","CTWABD05B","Human",1,1
"319",319,"19/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"320",320,"19/8/21","Browning","4186-20","CTWABD05B","Human",1,1
"321",321,"19/8/21","Browning","4186-20","CTWABD05B","Human",1,1
"322",322,"20/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,1
"323",323,"21/8/21","Browning","4186-20","CTWABD05B","Deer",2,2
"324",324,"21/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"325",325,"21/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"326",326,"22/8/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"327",327,"22/8/21","Browning","4186-20","CTWABD05B","Cow ",6,6
"328",328,"22/8/21","Browning","4186-20","CTWABD05B","Cow ",5,5
"329",329,"22/8/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"330",330,"22/8/21","Browning","4186-20","CTWABD05B","Cow ",3,3
"331",331,"22/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"332",332,"22/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"333",333,"22/8/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"334",334,"22/8/21","Browning","4186-20","CTWABD05B","Cow ",3,3
"335",335,"22/8/21","Browning","4186-20","CTWABD05B","Cow ",2,2
"336",336,"23/8/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"337",337,"23/8/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"338",338,"23/8/21","Browning","4186-20","CTWABD05B","Cow ",3,3
"339",339,"23/8/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"340",340,"23/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"341",341,"24/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,2
"342",342,"24/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"343",343,"24/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"344",344,"24/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"345",345,"25/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"346",346,"25/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"347",347,"25/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",3,3
"348",348,"25/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"349",349,"25/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"350",350,"26/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"351",351,"26/8/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"352",352,"27/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",2,2
"353",353,"27/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"354",354,"27/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",2,1
"355",355,"27/8/21","Browning","4186-20","CTWABD05B","Deer",1,1
"356",356,"28/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",3,3
"357",357,"28/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",2,2
"358",358,"28/8/21","Browning","4186-20","CTWABD05B","Mule Deer ",2,1
